DeviceCode,DeviceCategoryCode,DeviceCategoryName
IOSDRIFTER733,DRIFTER,Drifter Buoy
IOSDRIFTER734,DRIFTER,Drifter Buoy
IOSDRIFTER735,DRIFTER,Drifter Buoy
IOSDRIFTER736,DRIFTER,Drifter Buoy
IOSDRIFTER737,DRIFTER,Drifter Buoy
IOSDRIFTER738,DRIFTER,Drifter Buoy
IOSDRIFTER739,DRIFTER,Drifter Buoy
IOSDRIFTER74,DRIFTER,Drifter Buoy
IOSDRIFTER740,DRIFTER,Drifter Buoy
IOSDRIFTER741,DRIFTER,Drifter Buoy
IOSDRIFTER742,DRIFTER,Drifter Buoy
IOSDRIFTER743,DRIFTER,Drifter Buoy
IOSDRIFTER744,DRIFTER,Drifter Buoy
IOSDRIFTER745,DRIFTER,Drifter Buoy
IOSDRIFTER746,DRIFTER,Drifter Buoy
IOSDRIFTER747,DRIFTER,Drifter Buoy
IOSDRIFTER748,DRIFTER,Drifter Buoy
IOSDRIFTER749,DRIFTER,Drifter Buoy
IOSDRIFTER75,DRIFTER,Drifter Buoy
IOSDRIFTER750,DRIFTER,Drifter Buoy
IOSDRIFTER751,DRIFTER,Drifter Buoy
IOSDRIFTER752,DRIFTER,Drifter Buoy
IOSDRIFTER753,DRIFTER,Drifter Buoy
IOSDRIFTER754,DRIFTER,Drifter Buoy
IOSDRIFTER755,DRIFTER,Drifter Buoy
IOSDRIFTER756,DRIFTER,Drifter Buoy
IOSDRIFTER757,DRIFTER,Drifter Buoy
IOSDRIFTER758,DRIFTER,Drifter Buoy
IOSDRIFTER759,DRIFTER,Drifter Buoy
IOSDRIFTER76,DRIFTER,Drifter Buoy
IOSDRIFTER760,DRIFTER,Drifter Buoy
IOSDRIFTER761,DRIFTER,Drifter Buoy
IOSDRIFTER762,DRIFTER,Drifter Buoy
IOSDRIFTER763,DRIFTER,Drifter Buoy
IOSDRIFTER764,DRIFTER,Drifter Buoy
IOSDRIFTER765,DRIFTER,Drifter Buoy
IOSDRIFTER766,DRIFTER,Drifter Buoy
IOSDRIFTER767,DRIFTER,Drifter Buoy
IOSDRIFTER768,DRIFTER,Drifter Buoy
IOSDRIFTER769,DRIFTER,Drifter Buoy
IOSDRIFTER77,DRIFTER,Drifter Buoy
IOSDRIFTER770,DRIFTER,Drifter Buoy
IOSDRIFTER771,DRIFTER,Drifter Buoy
IOSDRIFTER772,DRIFTER,Drifter Buoy
IOSDRIFTER773,DRIFTER,Drifter Buoy
IOSDRIFTER774,DRIFTER,Drifter Buoy
IOSDRIFTER775,DRIFTER,Drifter Buoy
IOSDRIFTER776,DRIFTER,Drifter Buoy
IOSDRIFTER777,DRIFTER,Drifter Buoy
IOSDRIFTER778,DRIFTER,Drifter Buoy
IOSDRIFTER779,DRIFTER,Drifter Buoy
IOSDRIFTER78,DRIFTER,Drifter Buoy
IOSDRIFTER780,DRIFTER,Drifter Buoy
IOSDRIFTER781,DRIFTER,Drifter Buoy
IOSDRIFTER782,DRIFTER,Drifter Buoy
IOSDRIFTER783,DRIFTER,Drifter Buoy
IOSDRIFTER784,DRIFTER,Drifter Buoy
IOSDRIFTER785,DRIFTER,Drifter Buoy
IOSDRIFTER786,DRIFTER,Drifter Buoy
IOSDRIFTER787,DRIFTER,Drifter Buoy
IOSDRIFTER788,DRIFTER,Drifter Buoy
IOSDRIFTER789,DRIFTER,Drifter Buoy
IOSDRIFTER79,DRIFTER,Drifter Buoy
IOSDRIFTER791,DRIFTER,Drifter Buoy
IOSDRIFTER8,DRIFTER,Drifter Buoy
IOSDRIFTER80,DRIFTER,Drifter Buoy
IOSDRIFTER81,DRIFTER,Drifter Buoy
IOSDRIFTER82,DRIFTER,Drifter Buoy
IOSDRIFTER83,DRIFTER,Drifter Buoy
IOSDRIFTER84,DRIFTER,Drifter Buoy
IOSDRIFTER9,DRIFTER,Drifter Buoy
IOSDRIFTER90,DRIFTER,Drifter Buoy
IOSDRIFTER92,DRIFTER,Drifter Buoy
IOSDRIFTER93,DRIFTER,Drifter Buoy
IOSDRIFTER94,DRIFTER,Drifter Buoy
IOSDRIFTER95,DRIFTER,Drifter Buoy
IOSDRIFTER96,DRIFTER,Drifter Buoy
IOSDRIFTER97,DRIFTER,Drifter Buoy
IOSDRIFTER98,DRIFTER,Drifter Buoy
IOSDRIFTER99,DRIFTER,Drifter Buoy
IOSLBOX01,JB,Junction Box
IOSLBOX02,JB,Junction Box
IOSLBOX03,JB,Junction Box
IOSLBOX04,JB,Junction Box
IOSLBOX05,JB,Junction Box
IOSLBOX06,JB,Junction Box
ISUSX0116,NITRATESENSOR,Nitrate sensor
JASCOAMAR144,ADAPTER,Adapter
JASCOAMAR145,ADAPTER,Adapter
JASCOAMAR194,ADAPTER,Adapter
JASCOAMAR197,ADAPTER,Adapter
JASCOAMARG3127,ADAPTER,Adapter
JASCOAMARG3143,ADAPTER,Adapter
JASCOAMARG3196,ADAPTER,Adapter
JASCOAMARG3209,ADAPTER,Adapter
JASCOAMARG3209V2,ADAPTER,Adapter
JASCOAMARG3210,ADAPTER,Adapter
JASCOAMARG3313,ADAPTER,Adapter
JASCOAMARG3478,ADAPTER,Adapter
JASCOAMARG3483,ADAPTER,Adapter
JASCOAMARG3484,ADAPTER,Adapter
JASCOAMARHTI99HF776025,HYDROPHONE,Hydrophone
JASCOAMARHTI99HF776026,HYDROPHONE,Hydrophone
JASCOAMARHTI99HF776027,HYDROPHONE,Hydrophone
JASCOAMARHTI99HF776028,HYDROPHONE,Hydrophone
JASCOAMARHYDROPHONE2372,HYDROPHONE,Hydrophone
JASCOAMARHYDROPHONE2373,HYDROPHONE,Hydrophone
JASCOAMARHYDROPHONE2375,HYDROPHONE,Hydrophone
JASCOAMARHYDROPHONE2379,HYDROPHONE,Hydrophone
JASCOAMARHYDROPHONE2402,HYDROPHONE,Hydrophone
JASCOAMARHYDROPHONE2403,HYDROPHONE,Hydrophone
JASCOAMARHYDROPHONE2405,HYDROPHONE,Hydrophone
JASCOAMARHYDROPHONE2406,HYDROPHONE,Hydrophone
JASCOAMARHYDROPHONE736,HYDROPHONE,Hydrophone
JASCOAMARHYDROPHONE737,HYDROPHONE,Hydrophone
JASCOAMARHYDROPHONE738,HYDROPHONE,Hydrophone
JASCOAMARHYDROPHONE739,HYDROPHONE,Hydrophone
JASCOAMARHYDROPHONE740,HYDROPHONE,Hydrophone
JASCOAMARHYDROPHONE741,HYDROPHONE,Hydrophone
JASCOAMARHYDROPHONE742,HYDROPHONE,Hydrophone
JASCOAMARHYDROPHONE743,HYDROPHONE,Hydrophone
JASCOAMARHYDROPHONEB000839,HYDROPHONE,Hydrophone
JASCOAMARHYDROPHONEB000865,HYDROPHONE,Hydrophone
JASCOAMARHYDROPHONEB000872,HYDROPHONE,Hydrophone
JASCOAMARHYDROPHONEB000882,HYDROPHONE,Hydrophone
JASCOAMARHYDROPHONEB000885,HYDROPHONE,Hydrophone
JASCOAMARHYDROPHONEB000904,HYDROPHONE,Hydrophone
JASCOAMARHYDROPHONEB000909,HYDROPHONE,Hydrophone
JASCOAMARHYDROPHONEC000682,HYDROPHONE,Hydrophone
